web-scraper-order,web-scraper-start-url,page,name,price,link
"1748852795-1","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей iPhone 11 + тачскрин (Оригинал OEM/FOG)","2 390","/sku/65347/displey_iphone_11_tachskrin_original_oem_fog"
"1748852795-2","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей Xiaomi Poco F4 (5G) + тачскрин черный (OLED)","3 890","/sku/79360/displey_xiaomi_poco_f4_5g_tachskrin_chernyy_oled"
"1748852795-3","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей iPhone 12/12 Pro + тачскрин (Копия - Incell HD)","1 690","/sku/77545/displey_iphone_12_12_pro_tachskrin_kopiya_incell_hd"
"1748852795-4","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей iPhone 11 Pro + тачскрин (Копия - Hard OLED)","3 090","/sku/63530/displey_iphone_11_pro_tachskrin_kopiya_hard_oled"
"1748852795-5","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей iPhone 12 mini + тачскрин (Оригинал 100% снятый)","10 590","/sku/68066/displey_iphone_12_mini_tachskrin_original_100_snyatyy"
"1748852795-6","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей ZTE Blade A530 + тачскрин черный","100","/sku/59015/displey_zte_blade_a530_tachskrin_chernyy"
"1748852795-7","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей  Watch S4 44mm в сборе (Оригинал)","7 990","/sku/56868/displey_watch_s4_44mm_v_sbore_original"
"1748852795-8","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей ZTE Blade A610 + тачскрин черный","100","/sku/40247/displey_zte_blade_a610_tachskrin_chernyy"
"1748852795-9","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей Xiaomi Redmi Note 10 (4G)/Redmi Note 10S/Poco M5s + тачскрин черный (OLED)","2 240","/sku/68931/displey_xiaomi_redmi_note_10_4g_redmi_note_10s_poco_m5s_tachskrin_chernyy_oled"
"1748852795-10","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей iPhone XS Max + тачскрин (Оригинал OEM/FOG)","6 290","/sku/60496/displey_iphone_xs_max_tachskrin_original_oem_fog"
"1748852795-11","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей iPhone XS + тачскрин (Копия - Incell FHD)","2 090","/sku/78500/displey_iphone_xs_tachskrin_kopiya_incell_fhd"
"1748852795-12","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей iPhone XR + тачскрин (Копия - Incell HD)","1 390","/sku/77549/displey_iphone_xr_tachskrin_kopiya_incell_hd"
"1748852795-13","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей Huawei Honor 20/Honor 20 Pro/Nova 5T + тачскрин черный (Premium)","1 640","/sku/77554/displey_huawei_honor_20_honor_20_pro_nova_5t_tachskrin_chernyy_premium"
"1748852795-14","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей Vivo Y31 + тачскрин черный","1 340","/sku/67998/displey_vivo_y31_tachskrin_chernyy"
"1748852795-15","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей iPhone XS Max + тачскрин (Копия - Hard OLED)","3 890","/sku/61768/displey_iphone_xs_max_tachskrin_kopiya_hard_oled"
"1748852795-16","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей iPhone 8/SE 2020/SE 2022 + тач черный (Оригинал OEM/FOG)","1 890","/sku/48376/displey_iphone_8_se_2020_se_2022_tach_chernyy_original_oem_fog"
"1748852795-17","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей iPhone 6S + тач черный  (Копия - TM)","890","/sku/41312/displey_iphone_6s_tach_chernyy_kopiya_tm"
"1748852795-18","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей iPhone 15 + тачскрин + датчик (Оригинал 100% снятый)","16 490","/sku/85892/displey_iphone_15_tachskrin_datchik_original_100_snyatyy"
"1748852795-19","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей Samsung A125F A12+ тач черный (Оригинал OEM)","1 290","/sku/67976/displey_samsung_a125f_a12_tach_chernyy_original_oem"
"1748852795-20","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей iPhone X + тачскрин (Копия - Hard OLED)","2 790","/sku/50562/displey_iphone_x_tachskrin_kopiya_hard_oled"
"1748852795-21","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей iPhone 12 Pro Max + тачскрин (Оригинал OEM/FOG)","8 490","/sku/75905/displey_iphone_12_pro_max_tachskrin_original_oem_fog"
"1748852795-22","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей iPhone 6S Plus +тач черный (Оригинал OEM/FOG)","2 290","/sku/36248/displey_iphone_6s_plus_tach_chernyy_original_oem_fog"
"1748852795-23","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей iPhone 14 Plus + тачскрин (Копия - Incell HD)","2 490","/sku/80350/displey_iphone_14_plus_tachskrin_kopiya_incell_hd"
"1748852795-24","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","","Дисплей iPhone 13 mini + тачскрин (Копия - Incell HD)","2 490","/sku/80349/displey_iphone_13_mini_tachskrin_kopiya_incell_hd"
"1748852798-25","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей iPhone X + тачскрин (Копия - Incell HD)","1 390","/sku/77546/displey_iphone_x_tachskrin_kopiya_incell_hd"
"1748852798-26","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей iPhone 14 Pro + тачскрин (Копия - Soft OLED)","14 590","/sku/81857/displey_iphone_14_pro_tachskrin_kopiya_soft_oled"
"1748852798-27","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей Tecno Spark 10 (4G)/10C (KI5q/KI5k/KI5m) + тачскрин черный (Premium)","890","/sku/81798/displey_tecno_spark_10_4g_10c_ki5q_ki5k_ki5m_tachskrin_chernyy_premium"
"1748852798-28","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей TCL 305/306/305i (6102D/5164D/X668/6102H) + тачскрин черный","1 240","/sku/77691/displey_tcl_305_306_305i_6102d_5164d_x668_6102h_tachskrin_chernyy"
"1748852798-29","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей iPhone 15 Pro Max + тачскрин (Оригинал 100% снятый)","32 990","/sku/82067/displey_iphone_15_pro_max_tachskrin_original_100_snyatyy"
"1748852798-30","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей iPhone 11 + тачскрин (Копия - Incell FHD)","1 790","/sku/78491/displey_iphone_11_tachskrin_kopiya_incell_fhd"
"1748852798-31","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей iPhone 15 Pro + тачскрин (Service pack 100%)","32 990","/sku/84835/displey_iphone_15_pro_tachskrin_service_pack_100"
"1748852798-32","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей iPhone 15 Pro + тачскрин + датчик (Оригинал 100% снятый)","29 990","/sku/85893/displey_iphone_15_pro_tachskrin_datchik_original_100_snyatyy"
"1748852798-33","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Тачскрин iPad 9 10.2(2021) + кнопка HOME черный 1 класс","1 490","/sku/77624/tachskrin_ipad_9_10_2_2021_knopka_home_chernyy_1_klass"
"1748852798-34","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей TCL 20Y/20E (6156D/6125F/6125D/6125H) + тачскрин черный","1 040","/sku/77696/displey_tcl_20y_20e_6156d_6125f_6125d_6125h_tachskrin_chernyy"
"1748852798-35","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей Infinix Hot 30i (X669D) + тачскрин черный (Premium)","940","/sku/81796/displey_infinix_hot_30i_x669d_tachskrin_chernyy_premium"
"1748852798-36","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей Realme C30/C33/Narzo 50i Prime + тачскрин черный","890","/sku/75352/displey_realme_c30_c33_narzo_50i_prime_tachskrin_chernyy"
"1748852798-37","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей iPhone 11 Pro Max + тачскрин (Оригинал OEM/FOG)","5 890","/sku/65342/displey_iphone_11_pro_max_tachskrin_original_oem_fog"
"1748852798-38","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей iPhone 14 Pro Max + тачскрин (Оригинал OEM/FOG)","21 590","/sku/83605/displey_iphone_14_pro_max_tachskrin_original_oem_fog"
"1748852798-39","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей Itel Vision 3 Plus (P682LPN) + тачскрин черный","1 190","/sku/77363/displey_itel_vision_3_plus_p682lpn_tachskrin_chernyy"
"1748852798-40","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей iPhone 7 + тач черный  (Копия - TM)","950","/sku/41318/displey_iphone_7_tach_chernyy_kopiya_tm"
"1748852798-41","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей iPhone 15 + тачскрин (Оригинал 100% снятый)","15 890","/sku/82064/displey_iphone_15_tachskrin_original_100_snyatyy"
"1748852798-42","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей iPhone 14 Pro + тачскрин (Оригинал 100% снятый)","23 890","/sku/80815/displey_iphone_14_pro_tachskrin_original_100_snyatyy"
"1748852798-43","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей TCL 20B (6159K) + тачскрин черный","1 190","/sku/77697/displey_tcl_20b_6159k_tachskrin_chernyy"
"1748852798-44","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей iPhone 13 Pro + тачскрин (Копия - Soft OLED)","7 990","/sku/81856/displey_iphone_13_pro_tachskrin_kopiya_soft_oled"
"1748852798-45","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей iPhone 13 Pro Max + тачскрин (Оригинал 100%/CG)","15 490","/sku/84353/displey_iphone_13_pro_max_tachskrin_original_100_cg"
"1748852798-46","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей Itel A70 (A665L) + тачскрин черный","1 090","/sku/81812/displey_itel_a70_a665l_tachskrin_chernyy"
"1748852798-47","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей iPhone 6 + тач белый  (Оригинал OEM/FOG)","1 390","/sku/27879/displey_iphone_6_tach_belyy_original_oem_fog"
"1748852798-48","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=2","Дисплей iPhone 12/12 Pro + тачскрин (Оригинал OEM/FOG)","6 490","/sku/72542/displey_iphone_12_12_pro_tachskrin_original_oem_fog"
"1748852801-49","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей iPhone 7 Plus + тач белый (Оригинал OEM/FOG)","1 890","/sku/37829/displey_iphone_7_plus_tach_belyy_original_oem_fog"
"1748852801-50","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей iPhone 13 Pro + тачскрин (Оригинал 100% снятый)","18 790","/sku/80813/displey_iphone_13_pro_tachskrin_original_100_snyatyy"
"1748852801-51","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей Lenovo Tab P11/P11 (5G)/P11 Plus/K11 (TB-J606F/TB-J606L/TB-J607Z/TB-J616F/TB-J616X) + тачскрин черный","3 740","/sku/71236/displey_lenovo_tab_p11_p11_5g_p11_plus_k11_tb_j606f_tb_j606l_tb_j607z_tb_j616f_tb_j616x_tachskrin_chernyy"
"1748852801-52","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Тачскрин  Watch S4 44mm 1 класс","1 690","/sku/63838/tachskrin_watch_s4_44mm_1_klass"
"1748852801-53","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей iPhone 14 + тачскрин (Оригинал 100% снятый)","10 590","/sku/78731/displey_iphone_14_tachskrin_original_100_snyatyy"
"1748852801-54","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей iPhone 6 Plus +тач белый  (Копия - TM)","890","/sku/41313/displey_iphone_6_plus_tach_belyy_kopiya_tm"
"1748852801-55","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей Infinix Note 30 (4G/5G) (X6833B/6716B/X6711) + тачскрин черный","1 440","/sku/79159/displey_infinix_note_30_4g_5g_x6833b_6716b_x6711_tachskrin_chernyy"
"1748852801-56","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей iPhone 11 Pro Max + тачскрин (Копия - Hard OLED)","3 790","/sku/72424/displey_iphone_11_pro_max_tachskrin_kopiya_hard_oled"
"1748852801-57","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей Tecno Spark 8C (KG5k/KG5j/KG5n/KG5k) + тачскрин черный (Premium)","890","/sku/82706/displey_tecno_spark_8c_kg5k_kg5j_kg5n_kg5k_tachskrin_chernyy_premium"
"1748852801-58","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей Huawei P Smart Z/Honor 9X/Honor 9X Premium/Huawei Y9s/Huawei Y9 Prime (2019) + тачскрин черный (Premium)","1 790","/sku/77564/displey_huawei_p_smart_z_honor_9x_honor_9x_premium_huawei_y9s_huawei_y9_prime_2019_tachskrin_chernyy_premium"
"1748852801-59","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей iPad Air 4(2020)/Air 5(2022) + тач черный (Оригинал OEM/100%)","14 590","/sku/71401/displey_ipad_air_4_2020_air_5_2022_tach_chernyy_original_oem_100"
"1748852801-60","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей iPhone XS + тачскрин (Копия - Hard OLED)","2 890","/sku/58010/displey_iphone_xs_tachskrin_kopiya_hard_oled"
"1748852801-61","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей Oppo A5 (2020)/A9 (2020)/A31/Realme 5/5i/5s/6i/Realme C3 + тачскрин черный (Premium)","840","/sku/77497/displey_oppo_a5_2020_a9_2020_a31_realme_5_5i_5s_6i_realme_c3_tachskrin_chernyy_premium"
"1748852801-62","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей Tecno Pova Neo 2 (LG6n) + тачскрин черный (Premium)","990","/sku/78474/displey_tecno_pova_neo_2_lg6n_tachskrin_chernyy_premium"
"1748852801-63","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей iPhone 8 Plus + тач черный (Копия - TM)","1 190","/sku/46663/displey_iphone_8_plus_tach_chernyy_kopiya_tm"
"1748852801-64","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей Realme 8i/9iNarzo 50 4G + тачскрин черный (Premium)","1 090","/sku/77504/displey_realme_8i_9inarzo_50_4g_tachskrin_chernyy_premium"
"1748852801-65","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей iPhone 7 Plus + тач белый  (Копия - TM)","1 150","/sku/42076/displey_iphone_7_plus_tach_belyy_kopiya_tm"
"1748852801-66","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей Huawei Honor 10 Lite/Honor 10i/Honor 20e + тачскрин черный","1 040","/sku/56281/displey_huawei_honor_10_lite_honor_10i_honor_20e_tachskrin_chernyy"
"1748852801-67","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей iPhone 12 mini + тачскрин (Оригинал OEM/FOG)","7 490","/sku/73281/displey_iphone_12_mini_tachskrin_original_oem_fog"
"1748852801-68","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей iPhone 13 Pro + тачскрин (Копия - Hard OLED)","6 290","/sku/82727/displey_iphone_13_pro_tachskrin_kopiya_hard_oled"
"1748852801-69","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей Samsung M127F M12+ тач черный (Оригинал OEM)","1 190","/sku/70308/displey_samsung_m127f_m12_tach_chernyy_original_oem"
"1748852801-70","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей iPhone 12 mini + тачскрин (Копия - Hard OLED)(микросхема не меняется)","4 790","/sku/73283/displey_iphone_12_mini_tachskrin_kopiya_hard_oled_mikroshema_ne_menyaetsya"
"1748852801-71","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей iPhone XS Max + тачскрин (Копия - Incell HD)","1 590","/sku/77548/displey_iphone_xs_max_tachskrin_kopiya_incell_hd"
"1748852801-72","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=3","Дисплей Samsung A515F A51 в сборе черный (Копия - Hard OLED BIG)","3 090","/sku/65729/displey_samsung_a515f_a51_v_sbore_chernyy_kopiya_hard_oled_big"
"1748852803-73","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей Tecno Spark 10 Pro (KI7) + тачскрин черный (Premium)","1 240","/sku/82704/displey_tecno_spark_10_pro_ki7_tachskrin_chernyy_premium"
"1748852803-74","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей iPhone 13 + тачскрин (Оригинал OEM/FOG)","7 590","/sku/75906/displey_iphone_13_tachskrin_original_oem_fog"
"1748852803-75","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей iPhone 12/12 Pro + тачскрин (Копия - Hard OLED)","4 490","/sku/72425/displey_iphone_12_12_pro_tachskrin_kopiya_hard_oled"
"1748852803-76","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей Huawei Honor 10 Lite/Honor 10i/Honor 20e + тачскрин черный (Premium)","1 790","/sku/77552/displey_huawei_honor_10_lite_honor_10i_honor_20e_tachskrin_chernyy_premium"
"1748852803-77","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей iPhone XS + тачскрин (Копия - Incell HD)","1 390","/sku/77547/displey_iphone_xs_tachskrin_kopiya_incell_hd"
"1748852803-78","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей iPhone 13 mini + тачскрин (Оригинал OEM/FOG)","7 990","/sku/82252/displey_iphone_13_mini_tachskrin_original_oem_fog"
"1748852803-79","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей iPhone 13 Pro Max + тачскрин (Оригинал 100% снятый)","20 890","/sku/80814/displey_iphone_13_pro_max_tachskrin_original_100_snyatyy"
"1748852803-80","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей iPhone X + тачскрин (Копия - Incell FHD)","1 990","/sku/78499/displey_iphone_x_tachskrin_kopiya_incell_fhd"
"1748852803-81","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей Huawei P Smart Z/Honor 9X/Honor 9X Premium/Huawei Y9s/Huawei Y9 Prime (2019) + тачскрин черный","890","/sku/58720/displey_huawei_p_smart_z_honor_9x_honor_9x_premium_huawei_y9s_huawei_y9_prime_2019_tachskrin_chernyy"
"1748852803-82","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей iPhone 7 + тач черный (Оригинал OEM/FOG)","1 790","/sku/37828/displey_iphone_7_tach_chernyy_original_oem_fog"
"1748852803-83","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей Tecno Spark Go (2024) (BG6) + тачскрин черный","840","/sku/81819/displey_tecno_spark_go_2024_bg6_tachskrin_chernyy"
"1748852803-84","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей Tecno Spark 20C (BG7n/BG7) + тачскрин черный (Premium)","940","/sku/82344/displey_tecno_spark_20c_bg7n_bg7_tachskrin_chernyy_premium"
"1748852803-85","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей Huawei Nova Y70/Y71/Y70 Plus + тачскрин черный (Premium)","1 190","/sku/78513/displey_huawei_nova_y70_y71_y70_plus_tachskrin_chernyy_premium"
"1748852803-86","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей iPhone 12 mini + тачскрин (Копия - Incell HD)(микросхема не меняется)","1 990","/sku/80348/displey_iphone_12_mini_tachskrin_kopiya_incell_hd_mikroshema_ne_menyaetsya"
"1748852803-87","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей Realme C51 (4G)/C53 (4G)/Note 50 + тачскрин черный","1 140","/sku/80090/displey_realme_c51_4g_c53_4g_note_50_tachskrin_chernyy"
"1748852803-88","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей Tecno Spark Go (2024) (BG6) + тачскрин черный (Premium)","1 190","/sku/82710/displey_tecno_spark_go_2024_bg6_tachskrin_chernyy_premium"
"1748852803-89","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей iPhone 11 + тачскрин (Копия - Incell HD)","1 290","/sku/77542/displey_iphone_11_tachskrin_kopiya_incell_hd"
"1748852803-90","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей iPhone 12 Pro Max + тачскрин (Копия - Incell FHD)","3 390","/sku/78506/displey_iphone_12_pro_max_tachskrin_kopiya_incell_fhd"
"1748852803-91","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей Infinix Hot 40 (X6836) + тачскрин черный (Premium)","1 590","/sku/82689/displey_infinix_hot_40_x6836_tachskrin_chernyy_premium"
"1748852803-92","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Тачскрин Sony C C2305 белый 1 класс","50","/sku/25130/tachskrin_sony_c_c2305_belyy_1_klass"
"1748852803-93","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей Realme 9 (4G)/10 (4G)/9 Pro Plus + тачскрин черный (OLED)","4 340","/sku/78563/displey_realme_9_4g_10_4g_9_pro_plus_tachskrin_chernyy_oled"
"1748852803-94","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей Xiaomi Redmi Note 11/11S (4G)/Poco M4 Pro (4G) + тачскрин черный (OLED)","2 440","/sku/77314/displey_xiaomi_redmi_note_11_11s_4g_poco_m4_pro_4g_tachskrin_chernyy_oled"
"1748852803-95","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей Lenovo Tab M10 HD (TB-X306F/TB-X306X) + тачскрин черный","2 390","/sku/71234/displey_lenovo_tab_m10_hd_tb_x306f_tb_x306x_tachskrin_chernyy"
"1748852803-96","https://138gsm.ru/catalog?cat_id=1461&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1461&na=on&page=4","Дисплей iPhone 11 + тачскрин (Оригинал OEM/100%)","4 490","/sku/85118/displey_iphone_11_tachskrin_original_oem_100"
