web-scraper-order,web-scraper-start-url,page,name,price,link
"1746591844-283","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=12","АКБ универсальный 043540P  (4*35*40mm, 700 mAh)","270","/sku/70218/akb_universalnyy_043540p_4_35_40mm_700_mah"
"1746591844-284","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=12","АКБ Xiaomi Redmi 10C/Redmi 10A BN5G ''GSM''","950","/sku/82857/akb_xiaomi_redmi_10c_redmi_10a_bn5g_gsm"
"1746591844-285","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=12","АКБ Xiaomi Redmi Note 11 Pro 4G/Redmi Note 11 Pro 5G/Redmi Note 12S/Poco X4 Pro 5G BN5E HC","950","/sku/77981/akb_xiaomi_redmi_note_11_pro_4g_redmi_note_11_pro_5g_redmi_note_12s_poco_x4_pro_5g_bn5e_hc"
"1746591844-286","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=12","АКБ универсальный 3970125P  (3.9*70*125mm, 6000 mAh)","450","/sku/60718/akb_universalnyy_3970125p_3_9_70_125mm_6000_mah"
"1746591844-287","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=12","АКБ Samsung J710F J7 (2016) (EB-BJ710CBE) HC","650","/sku/40175/akb_samsung_j710f_j7_2016_eb_bj710cbe_hc"
"1746591844-288","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=12","АКБ Honor 10/Huawei P20 (HB396285ECW) ''GSM''","990","/sku/82837/akb_honor_10_huawei_p20_hb396285ecw_gsm"
"1746591846-289","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ универсальный 04100100P (4*100*100mm, 6000 mAh)","450","/sku/60704/akb_universalnyy_04100100p_4_100_100mm_6000_mah"
"1746591846-290","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ Tecno Camon 18P/Spark 20 Pro (BL-49JT) HC","750","/sku/84808/akb_tecno_camon_18p_spark_20_pro_bl_49jt_hc"
"1746591846-291","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ Samsung S20 (EB-BG980ABY) ''GSM''","950","/sku/82846/akb_samsung_s20_eb_bg980aby_gsm"
"1746591846-292","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ Samsung A10/A7 (2018) (EB-BA750ABU) HC","650","/sku/63571/akb_samsung_a10_a7_2018_eb_ba750abu_hc"
"1746591846-293","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ Samsung N975F Note 10 Plus (EB-BN972ABU) Original","750","/sku/70784/akb_samsung_n975f_note_10_plus_eb_bn972abu_original"
"1746591846-294","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ Samsung M317F M31S (EB-BM317ABY) HC","650","/sku/78002/akb_samsung_m317f_m31s_eb_bm317aby_hc"
"1746591846-295","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ универсальный 564050P  (5.6*40*50mm, 1800 mAh)","290","/sku/60653/akb_universalnyy_564050p_5_6_40_50mm_1800_mah"
"1746591846-296","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ универсальный 0470100P  (4*70*100mm, 3800 mAh)","350","/sku/60719/akb_universalnyy_0470100p_4_70_100mm_3800_mah"
"1746591846-297","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ Samsung J3 (2017) (EB-BJ330ABE) Original","590","/sku/51992/akb_samsung_j3_2017_eb_bj330abe_original"
"1746591846-298","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ Honor 6A/6C/7A/7S/8A/8S/9SHuawei Y5 (2017) (HB405979ECW) HC","750","/sku/53590/akb_honor_6a_6c_7a_7s_8a_8s_9shuawei_y5_2017_hb405979ecw_hc"
"1746591846-299","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ Samsung J4 Plus (2018)/J6 Plus (2018) (EB-BG610ABE) HC","650","/sku/65834/akb_samsung_j4_plus_2018_j6_plus_2018_eb_bg610abe_hc"
"1746591846-300","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ универсальный 041225P  (4*12*25mm, 200 mAh)","250","/sku/60612/akb_universalnyy_041225p_4_12_25mm_200_mah"
"1746591846-301","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ Xiaomi Redmi 9A/9C/Redmi A1/Redmi A1+/Poco C31/Poco M2/Poco M2 Pro/Poco C3 BN56 ''GSM''","950","/sku/82860/akb_xiaomi_redmi_9a_9c_redmi_a1_redmi_a1_poco_c31_poco_m2_poco_m2_pro_poco_c3_bn56_gsm"
"1746591846-302","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ универсальный 046570P (4*65*70mm, 3000 mAh)","300","/sku/60672/akb_universalnyy_046570p_4_65_70mm_3000_mah"
"1746591846-303","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ универсальный 042048P  (4*20*48mm, 500 mAh)","150","/sku/60644/akb_universalnyy_042048p_4_20_48mm_500_mah"
"1746591846-304","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ Oppo A15/A15S (BLP817) HC","790","/sku/77967/akb_oppo_a15_a15s_blp817_hc"
"1746591846-305","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ Samsung S8 Plus (EB-BG955ABA/EB-BG955ABE) Original","750","/sku/52002/akb_samsung_s8_plus_eb_bg955aba_eb_bg955abe_original"
"1746591846-306","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ AirPods Pro левая HC","550","/sku/69531/akb_airpods_pro_levaya_hc"
"1746591846-307","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ Xiaomi Redmi 8/8A BN51 HC","650","/sku/63581/akb_xiaomi_redmi_8_8a_bn51_hc"
"1746591846-308","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ универсальный 046080P  (4*60*80mm, 3500 mAh)","300","/sku/60724/akb_universalnyy_046080p_4_60_80mm_3500_mah"
"1746591846-309","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","Ячейка (банка) АКБ iPhone 11 Pro Max 1кл","1 100","/sku/76497/ycheyka_banka_akb_iphone_11_pro_max_1kl"
"1746591846-310","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ универсальный 3555130P (3.5*55*130mm, 4000 mAh)","290","/sku/68293/akb_universalnyy_3555130p_3_5_55_130mm_4000_mah"
"1746591846-311","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","АКБ Samsung S20 Ultra (EB-BG988ABY) HC","590","/sku/68680/akb_samsung_s20_ultra_eb_bg988aby_hc"
"1746591846-312","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=13","Ячейка (банка) АКБ iPhone 15 Pro 1кл","1 150","/sku/84802/ycheyka_banka_akb_iphone_15_pro_1kl"
"1746591848-313","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ Samsung S10E (EB-BG970ABU) ""GSM""","850","/sku/79345/akb_samsung_s10e_eb_bg970abu_gsm"
"1746591848-314","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ Samsung A20/A30/A50/A30S/A50S (EB-BA-205ABN/EB-BA505ABU) HC","650","/sku/63577/akb_samsung_a20_a30_a50_a30s_a50s_eb_ba_205abn_eb_ba505abu_hc"
"1746591848-315","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ Xiaomi Mi 11T BM59 HC","1 100","/sku/77974/akb_xiaomi_mi_11t_bm59_hc"
"1746591848-316","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ iPad MINI (2019)/iPad MINI 5 Original","850","/sku/67944/akb_ipad_mini_2019_ipad_mini_5_original"
"1746591848-317","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ Xiaomi Mi 10 Lite BM4R HC","750","/sku/77976/akb_xiaomi_mi_10_lite_bm4r_hc"
"1746591848-318","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ Nokia BP-4L, 1500 mAh HC","330","/sku/25064/akb_nokia_bp_4l_1500_mah_hc"
"1746591848-319","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ Honor 10/Huawei P20 (HB396285ECW) HC","700","/sku/53591/akb_honor_10_huawei_p20_hb396285ecw_hc"
"1746591848-320","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ универсальный 046365P (4*63*65mm, 2200 mAh)","300","/sku/60662/akb_universalnyy_046365p_4_63_65mm_2200_mah"
"1746591848-321","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ Samsung A03/A14 4G (HQ-50SD) Original","750","/sku/80643/akb_samsung_a03_a14_4g_hq_50sd_original"
"1746591848-322","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ Samsung A23/A73 5G/M23 5G/M33 5G/M52 5G/M53 5G (EB-BM526ABY) HC","650","/sku/77999/akb_samsung_a23_a73_5g_m23_5g_m33_5g_m52_5g_m53_5g_eb_bm526aby_hc"
"1746591848-323","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ Xiaomi Redmi A3/A3X/Poco C61 BN5R HC","850","/sku/84820/akb_xiaomi_redmi_a3_a3x_poco_c61_bn5r_hc"
"1746591848-324","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ Xiaomi Mi Mix 3 BM3K HC","750","/sku/63587/akb_xiaomi_mi_mix_3_bm3k_hc"
"1746591848-325","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ iPhone 11 Pro ''GSM''","1 950","/sku/79332/akb_iphone_11_pro_gsm"
"1746591848-326","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ Honor 20 Pro/View 20/Huawei Mate 10/Mate 10 Pro/Mate 20/P20 Pro (HB436486ECW) HC","750","/sku/53608/akb_honor_20_pro_view_20_huawei_mate_10_mate_10_pro_mate_20_p20_pro_hb436486ecw_hc"
"1746591848-327","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ iPhone 6S Plus Original","850","/sku/38010/akb_iphone_6s_plus_original"
"1746591848-328","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ Nokia BL-4UL Asha 225 HC","420","/sku/32617/akb_nokia_bl_4ul_asha_225_hc"
"1746591848-329","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ Xiaomi Redmi 7A BN49 HC","650","/sku/63586/akb_xiaomi_redmi_7a_bn49_hc"
"1746591848-330","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ iPhone 15 Pro Original 100% Б/У (Емкость 97-99%, около 150 циклов)","3 750","/sku/84488/akb_iphone_15_pro_original_100_b_u_emkost_97_99_okolo_150_ciklov"
"1746591848-331","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ iPhone 13 Mini Original","2 000","/sku/84489/akb_iphone_13_mini_original"
"1746591848-332","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ Oppo A5 2020/A9 2020 (BLP727) HC","790","/sku/77968/akb_oppo_a5_2020_a9_2020_blp727_hc"
"1746591848-333","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ iPhone 5S/5C Original","750","/sku/37572/akb_iphone_5s_5c_original"
"1746591848-334","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ Infinix Hot 10 Lite/10S/12i/20/20i/Smart 6/6 HD/6 Plus (BL-49FX) HC","750","/sku/77983/akb_infinix_hot_10_lite_10s_12i_20_20i_smart_6_6_hd_6_plus_bl_49fx_hc"
"1746591848-335","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ Xiaomi Mi 10T/Mi 10T Pro BM53 HC","890","/sku/72223/akb_xiaomi_mi_10t_mi_10t_pro_bm53_hc"
"1746591848-336","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=14","АКБ Xiaomi 12 Pro BP45 HC","1 200","/sku/84813/akb_xiaomi_12_pro_bp45_hc"
"1746591851-337","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ Nokia BL-4B, 700 mAh HC","330","/sku/25055/akb_nokia_bl_4b_700_mah_hc"
"1746591851-338","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","Ячейка (банка) АКБ iPhone XR 1кл","950","/sku/79321/ycheyka_banka_akb_iphone_xr_1kl"
"1746591851-339","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ Xiaomi Mi Mix 2/Mi Mix 2S BM3B HC","750","/sku/57236/akb_xiaomi_mi_mix_2_mi_mix_2s_bm3b_hc"
"1746591851-340","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ Samsung X200 (AB463446BU) HC","450","/sku/25077/akb_samsung_x200_ab463446bu_hc"
"1746591851-341","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ Tecno Pova 2/Pova 3 (BL-68AT) HC","790","/sku/77994/akb_tecno_pova_2_pova_3_bl_68at_hc"
"1746591851-342","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ iPhone XR ''GSM''","1 500","/sku/79330/akb_iphone_xr_gsm"
"1746591851-343","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ iPad MINI2/MINI3 Original","950","/sku/38004/akb_ipad_mini2_mini3_original"
"1746591851-344","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ Xiaomi Mi 9T Pro/Redmi K20 Pro BP40 HC","750","/sku/63583/akb_xiaomi_mi_9t_pro_redmi_k20_pro_bp40_hc"
"1746591851-345","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ Watch Series 3 42 mm Original","490","/sku/60310/akb_watch_series_3_42_mm_original"
"1746591851-346","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ Samsung N960U Note 9 (EB-BN965ABU) HC","750","/sku/53655/akb_samsung_n960u_note_9_eb_bn965abu_hc"
"1746591851-347","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ iPhone 6 Original","690","/sku/38008/akb_iphone_6_original"
"1746591851-348","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ iPhone 12 Pro Max ''GSM''","2 150","/sku/79336/akb_iphone_12_pro_max_gsm"
"1746591851-349","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ Xiaomi Redmi 12C BN5K HC","750","/sku/84817/akb_xiaomi_redmi_12c_bn5k_hc"
"1746591851-350","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ Samsung S10E (EB-BG970ABU) Original","750","/sku/78495/akb_samsung_s10e_eb_bg970abu_original"
"1746591851-351","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ Samsung G530H/J250/J320/J500 (EB-BG530CBE) Original","750","/sku/51993/akb_samsung_g530h_j250_j320_j500_eb_bg530cbe_original"
"1746591851-352","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ iPhone 11 Pro Max ''GSM''","2 150","/sku/79333/akb_iphone_11_pro_max_gsm"
"1746591851-353","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ для часов Q50/TD-26/S02/G900A/E02/E15","200","/sku/48728/akb_dlya_chasov_q50_td_26_s02_g900a_e02_e15"
"1746591851-354","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ Honor X8 (HB416492EFW) HC","850","/sku/80082/akb_honor_x8_hb416492efw_hc"
"1746591851-355","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ универсальный 306070P (3*60*70mm, 2500 mAh)","300","/sku/60663/akb_universalnyy_306070p_3_60_70mm_2500_mah"
"1746591851-356","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","Ячейка (банка) АКБ iPhone 13 Mini 1кл","990","/sku/81063/ycheyka_banka_akb_iphone_13_mini_1kl"
"1746591851-357","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ iPhone 7 ''GSM''","1 150","/sku/79322/akb_iphone_7_gsm"
"1746591851-358","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ iPad 3/iPad 4 (A1389) Original","1 490","/sku/38006/akb_ipad_3_ipad_4_a1389_original"
"1746591851-359","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ Xiaomi Mi Max 3 BM51 HC","750","/sku/57228/akb_xiaomi_mi_max_3_bm51_hc"
"1746591851-360","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=15","АКБ iPhone 13 Pro ''GSM''","2 450","/sku/79338/akb_iphone_13_pro_gsm"
"1746591853-361","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ iPhone 6 Plus Original","750","/sku/43190/akb_iphone_6_plus_original"
"1746591853-362","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ Tecno Spark 7 (BL-58CT) HC","750","/sku/77993/akb_tecno_spark_7_bl_58ct_hc"
"1746591853-363","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ Samsung S22 Plus (EB-BS906ABY) Original","750","/sku/82850/akb_samsung_s22_plus_eb_bs906aby_original"
"1746591853-364","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","Ячейка (банка) АКБ iPhone 14 1кл","1 100","/sku/81067/ycheyka_banka_akb_iphone_14_1kl"
"1746591853-365","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ универсальный 502030P (5*20*30mm, 500 mAh)","250","/sku/60675/akb_universalnyy_502030p_5_20_30mm_500_mah"
"1746591853-366","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ iPhone 14 Plus Original","2 450","/sku/84485/akb_iphone_14_plus_original"
"1746591853-367","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ Samsung S20 (EB-BG980ABY) Original","750","/sku/78496/akb_samsung_s20_eb_bg980aby_original"
"1746591853-368","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ Honor 4A/5A/Huawei Y6/Y5 II (HB4342A1RBC) HC","490","/sku/41202/akb_honor_4a_5a_huawei_y6_y5_ii_hb4342a1rbc_hc"
"1746591853-369","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ Nokia BL-5CT 1050 mAh HC","350","/sku/25060/akb_nokia_bl_5ct_1050_mah_hc"
"1746591853-370","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ Samsung A21S/A12/A12S (A12 Nacho)/A02 (EB-BA217ABY) HC","650","/sku/68582/akb_samsung_a21s_a12_a12s_a12_nacho_a02_eb_ba217aby_hc"
"1746591853-371","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ Tecno Camon 19 Pro (BL-49MT) HC","750","/sku/77995/akb_tecno_camon_19_pro_bl_49mt_hc"
"1746591853-372","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ Samsung S10 Plus (EB-BG975ABU) Original","750","/sku/78494/akb_samsung_s10_plus_eb_bg975abu_original"
"1746591853-373","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ Nokia BL-5B, 890 mAh HC","310","/sku/25058/akb_nokia_bl_5b_890_mah_hc"
"1746591853-374","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","Ячейка (банка) АКБ iPhone 13 1кл","1 100","/sku/81064/ycheyka_banka_akb_iphone_13_1kl"
"1746591853-375","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ Samsung A155F A15 4G/A156B A15 5G (EB-BA156ABY) HC","650","/sku/84807/akb_samsung_a155f_a15_4g_a156b_a15_5g_eb_ba156aby_hc"
"1746591853-376","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ Samsung A8+ (2018) (EB-BA730ABE) HC","650","/sku/53658/akb_samsung_a8_2018_eb_ba730abe_hc"
"1746591853-377","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ Tecno Camon 17P/18/12/19 Neo/Spark 9 Pro (BL-49GT) HC","750","/sku/77991/akb_tecno_camon_17p_18_12_19_neo_spark_9_pro_bl_49gt_hc"
"1746591853-378","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ Xiaomi Redmi 9/Redmi Note 9 BN54 ''GSM''","950","/sku/82859/akb_xiaomi_redmi_9_redmi_note_9_bn54_gsm"
"1746591853-379","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ Samsung A52/S20 FE (EB-BG781ABY) HC","650","/sku/71477/akb_samsung_a52_s20_fe_eb_bg781aby_hc"
"1746591853-380","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ Samsung A70 (EB-BA705ABU) HC","650","/sku/63578/akb_samsung_a70_eb_ba705abu_hc"
"1746591853-381","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ Samsung A10s/A20s (SCUD-WT-N6) HC","650","/sku/65827/akb_samsung_a10s_a20s_scud_wt_n6_hc"
"1746591853-382","https://138gsm.ru/catalog?cat_id=1565&s=&sort=0&na=on","https://138gsm.ru/catalog?cat_id=1565&na=on&page=16","АКБ универсальный 3770125P  (3.7*70*125mm, 5000 mAh)","450","/sku/65866/akb_universalnyy_3770125p_3_7_70_125mm_5000_mah"
